panel,run,case,implementation,s1,s2,s3,s4,alpha,p00,p01,p10,p11,theory_u1,theory_u2,measured_u1,measured_u2,common_payoff,payoff_asymmetry,squared_distance_to_theory
B,18,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.4794921875,0.5048828125,0.0087890625,0.5,0.5,0.511767578125,0.486376953125,0.49907226562499996,0.025390624999999944,0.00032406330108642443
B,19,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0126953125,0.4716796875,0.5087890625,0.0068359375,0.5,0.5,0.519677734375,0.482568359375,0.501123046875,0.037109375,0.0006910753250122069
B,20,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.4736328125,0.509765625,0.0068359375,0.5,0.5,0.51845703125,0.48232421875,0.500390625,0.0361328125,0.0006530952453613281
B,21,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.4912109375,0.4921875,0.009765625,0.5,0.5,0.499267578125,0.498291015625,0.498779296875,0.0009765625,3.4570693969726562e-06
B,22,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.4921875,0.49609375,0.005859375,0.5,0.5,0.50166015625,0.49775390625,0.49970703125000004,0.0039062500000000555,7.801055908203323e-06
B,23,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.5185546875,0.4658203125,0.009765625,0.5,0.5,0.47216796875,0.52490234375,0.49853515625,-0.052734375,0.0013947486877441406
B,24,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.4775390625,0.509765625,0.005859375,0.5,0.5,0.516064453125,0.483837890625,0.49995117187500004,0.032226562500000056,0.000519280433654787
B,25,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.5107421875,0.474609375,0.0078125,0.5,0.5,0.481298828125,0.517431640625,0.499365234375,-0.0361328125,0.0006535959243774413
B,26,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.5078125,0.4765625,0.009765625,0.5,0.5,0.48291015625,0.51416015625,0.49853515625,-0.03125,0.0004925727844238281
B,27,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.01171875,0.494140625,0.4912109375,0.0029296875,0.5,0.5,0.5005859375,0.503515625,0.50205078125,-0.0029296875,1.2702941894531433e-05
B,28,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.484375,0.494140625,0.01171875,0.5,0.5,0.50380859375,0.49404296875,0.49892578125,0.009765625,4.999160766601572e-05
B,29,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.4833984375,0.5,0.0087890625,0.5,0.5,0.5076171875,0.491015625,0.49931640624999996,0.016601562499999944,0.00013874053955078037
B,30,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0009765625,0.513671875,0.4736328125,0.01171875,0.5,0.5,0.476708984375,0.516748046875,0.496728515625,-0.0400390625,0.0008229684829711918
B,31,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.00390625,0.4912109375,0.4990234375,0.005859375,0.5,0.5,0.503125,0.4953125,0.49921875000000004,0.007812500000000056,3.173828125000038e-05
B,32,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.46875,0.515625,0.0068359375,0.5,0.5,0.523583984375,0.476708984375,0.500146484375,0.046875,0.0010986757278442384
B,33,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.44921875,0.533203125,0.0087890625,0.5,0.5,0.541552734375,0.457568359375,0.49956054687499996,0.08398437499999994,0.0035270738601684525
B,34,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.494140625,0.4912109375,0.0068359375,0.5,0.5,0.4984375,0.5013671875,0.49990234375,-0.0029296875,4.310607910156259e-06
B,35,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.498046875,0.4892578125,0.0068359375,0.5,0.5,0.49501953125,0.50380859375,0.4994140625,-0.0087890625,3.931045532226568e-05
B,36,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.5068359375,0.4765625,0.0078125,0.5,0.5,0.484716796875,0.514990234375,0.499853515625,-0.0302734375,0.00045828342437744137
B,37,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0107421875,0.4970703125,0.48046875,0.01171875,0.5,0.5,0.490869140625,0.507470703125,0.499169921875,-0.0166015625,0.00013918399810791023
B,38,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.001953125,0.48828125,0.49609375,0.013671875,0.5,0.5,0.50029296875,0.49248046875,0.49638671874999996,0.0078124999999999445,5.662918090820293e-05
B,39,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.01171875,0.490234375,0.48828125,0.009765625,0.5,0.5,0.4990234375,0.5009765625,0.5,-0.001953125,1.9073486328125e-06
B,40,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.4873046875,0.4970703125,0.0068359375,0.5,0.5,0.505029296875,0.495263671875,0.500146484375,0.009765625,4.772663116455077e-05
B,41,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.48046875,0.5048828125,0.005859375,0.5,0.5,0.512646484375,0.488232421875,0.500439453125,0.024414062500000056,0.00029840946197509904
B,42,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.5263671875,0.458984375,0.0087890625,0.5,0.5,0.46513671875,0.53251953125,0.49882812499999996,-0.06738281249999994,0.0022729682922363243
B,43,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0048828125,0.4951171875,0.4912109375,0.0087890625,0.5,0.5,0.496630859375,0.500537109375,0.49858398437499996,-0.0039062499999999445,1.163959503173816e-05
B,44,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0107421875,0.486328125,0.4931640625,0.009765625,0.5,0.5,0.503173828125,0.496337890625,0.499755859375,0.0068359375,2.3484230041503906e-05
B,45,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.4931640625,0.4912109375,0.0068359375,0.5,0.5,0.499169921875,0.501123046875,0.500146484375,-0.001953125,1.950263977050768e-06
B,46,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.50390625,0.4794921875,0.0087890625,0.5,0.5,0.487109375,0.5115234375,0.49931640624999996,-0.024414062499999944,0.00029895782470702997
B,47,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.49609375,0.490234375,0.0068359375,0.5,0.5,0.496728515625,0.502587890625,0.499658203125,-0.005859375,1.7399787902832063e-05
B,48,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.4755859375,0.5048828125,0.009765625,0.5,0.5,0.51416015625,0.48486328125,0.49951171875,0.029296875,0.0004296302795410156
B,49,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.4921875,0.490234375,0.0078125,0.5,0.5,0.49912109375,0.50107421875,0.50009765625,-0.001953125,1.9264221191406335e-06
B,50,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.482421875,0.498046875,0.0107421875,0.5,0.5,0.506787109375,0.491162109375,0.49897460937500004,0.015625000000000056,0.00012417316436767658
B,51,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.00390625,0.4736328125,0.5107421875,0.01171875,0.5,0.5,0.516015625,0.47890625,0.4974609375,0.037109375,0.0007014465332031252
B,52,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0107421875,0.5185546875,0.4619140625,0.0087890625,0.5,0.5,0.471728515625,0.528369140625,0.500048828125,-0.056640624999999944,0.0016040849685668914
B,53,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.4931640625,0.4892578125,0.009765625,0.5,0.5,0.4970703125,0.5009765625,0.4990234375,-0.00390625,9.5367431640625e-06
B,54,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.458984375,0.525390625,0.0068359375,0.5,0.5,0.533349609375,0.466943359375,0.500146484375,0.06640625,0.0022049379348754884
B,55,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0107421875,0.5,0.486328125,0.0029296875,0.5,0.5,0.494970703125,0.508642578125,0.501806640625,-0.013671875,9.998798370361344e-05
B,56,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.4599609375,0.5224609375,0.0087890625,0.5,0.5,0.530810546875,0.468310546875,0.49956054687499996,0.062499999999999944,0.0019535112380981413
B,57,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.01171875,0.4765625,0.50390625,0.0078125,0.5,0.5,0.5142578125,0.4869140625,0.5005859375,0.02734375,0.0003745269775390625
B,58,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.4794921875,0.5048828125,0.005859375,0.5,0.5,0.51337890625,0.48798828125,0.50068359375,0.025390625000000056,0.00032327651977539205
B,59,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0107421875,0.4736328125,0.5068359375,0.0087890625,0.5,0.5,0.516650390625,0.483447265625,0.500048828125,0.033203124999999944,0.0005512285232543927
B,60,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.505859375,0.4775390625,0.0107421875,0.5,0.5,0.48408203125,0.51240234375,0.49824218750000004,-0.028320312500000056,0.0004071998596191421
B,61,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0126953125,0.4765625,0.50390625,0.0068359375,0.5,0.5,0.514794921875,0.487451171875,0.501123046875,0.02734375,0.0003763628005981444
B,62,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.48828125,0.4951171875,0.0087890625,0.5,0.5,0.502734375,0.4958984375,0.49931640624999996,0.0068359374999999445,2.4299621582030915e-05
B,63,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.4833984375,0.5068359375,0.00390625,0.5,0.5,0.51201171875,0.48857421875,0.50029296875,0.023437499999999944,0.0002748298645019518
B,64,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.494140625,0.4931640625,0.005859375,0.5,0.5,0.499462890625,0.500439453125,0.49995117187500004,-0.0009765625000000555,4.816055297852072e-07
B,65,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.00390625,0.4921875,0.4990234375,0.0048828125,0.5,0.5,0.5029296875,0.49609375,0.49951171875,0.0068359375,2.384185791015625e-05
B,66,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.50390625,0.4755859375,0.01171875,0.5,0.5,0.484521484375,0.512841796875,0.498681640625,-0.0283203125,0.000404496192932129
B,67,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0126953125,0.490234375,0.486328125,0.0107421875,0.5,0.5,0.497998046875,0.501904296875,0.49995117187500004,-0.0039062500000000555,7.634162902832245e-06
B,68,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.4814453125,0.5048828125,0.005859375,0.5,0.5,0.5119140625,0.4884765625,0.5001953125,0.023437500000000056,0.00027473449707031384
B,69,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.5048828125,0.4794921875,0.0078125,0.5,0.5,0.4869140625,0.5123046875,0.499609375,-0.025390625,0.00032264709472656244
B,70,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.494140625,0.4892578125,0.0087890625,0.5,0.5,0.496875,0.5017578125,0.49931640624999996,-0.0048828124999999445,1.2855529785156025e-05
B,71,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.4736328125,0.5107421875,0.0078125,0.5,0.5,0.5181640625,0.4810546875,0.499609375,0.037109375,0.0006888580322265624
B,72,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.5087890625,0.47265625,0.01171875,0.5,0.5,0.480126953125,0.516259765625,0.498193359375,-0.0361328125,0.000659317970275879
B,73,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.4736328125,0.509765625,0.0068359375,0.5,0.5,0.51845703125,0.48232421875,0.500390625,0.0361328125,0.0006530952453613281
B,74,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0029296875,0.4853515625,0.5009765625,0.0107421875,0.5,0.5,0.505322265625,0.489697265625,0.49750976562500004,0.015625000000000056,0.00013447284698486398
B,75,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.013671875,0.5048828125,0.474609375,0.0068359375,0.5,0.5,0.48623046875,0.51650390625,0.5013671875,-0.0302734375,0.0004619789123535155
B,76,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.498046875,0.48046875,0.01171875,0.5,0.5,0.49013671875,0.50771484375,0.49892578125,-0.017578125,0.00015680313110351572
B,77,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.51171875,0.474609375,0.005859375,0.5,0.5,0.481640625,0.51875,0.5001953125,-0.037109375000000056,0.0006886291503906271
B,78,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0107421875,0.4853515625,0.494140625,0.009765625,0.5,0.5,0.504150390625,0.495361328125,0.499755859375,0.0087890625,3.8743019104003906e-05
B,79,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.5107421875,0.47265625,0.0078125,0.5,0.5,0.480810546875,0.518896484375,0.499853515625,-0.0380859375,0.0007253122329711914
B,80,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.00390625,0.5126953125,0.4755859375,0.0078125,0.5,0.5,0.480078125,0.5171875,0.4986328125,-0.037109375,0.0006922912597656249
B,81,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0048828125,0.490234375,0.4970703125,0.0078125,0.5,0.5,0.502294921875,0.495458984375,0.498876953125,0.0068359375,2.5887489318847558e-05
B,82,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0126953125,0.4716796875,0.5087890625,0.0068359375,0.5,0.5,0.519677734375,0.482568359375,0.501123046875,0.037109375,0.0006910753250122069
B,83,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.486328125,0.5009765625,0.0048828125,0.5,0.5,0.5078125,0.4931640625,0.50048828125,0.0146484375,0.00010776519775390625
B,84,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.4951171875,0.48828125,0.0107421875,0.5,0.5,0.49482421875,0.50166015625,0.49824218750000004,-0.0068359375000000555,2.9544830322265886e-05
B,85,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.5107421875,0.4736328125,0.0068359375,0.5,0.5,0.481591796875,0.518701171875,0.500146484375,-0.037109375,0.0006885957717895507
B,86,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.4853515625,0.498046875,0.009765625,0.5,0.5,0.505126953125,0.492431640625,0.498779296875,0.0126953125,8.356571197509766e-05
B,87,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0078125,0.5048828125,0.478515625,0.0087890625,0.5,0.5,0.4861328125,0.5125,0.49931640624999996,-0.026367187499999944,0.00034854888916015486
B,88,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.5,0.48046875,0.0126953125,0.5,0.5,0.488134765625,0.507666015625,0.497900390625,-0.01953125,0.00019955158233642557
B,89,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0048828125,0.5126953125,0.4736328125,0.0087890625,0.5,0.5,0.479052734375,0.518115234375,0.49858398437499996,-0.039062499999999944,0.0007669496536254863
B,90,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.4755859375,0.5078125,0.0068359375,0.5,0.5,0.51650390625,0.48427734375,0.500390625,0.0322265625,0.0005195808410644531
B,91,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0126953125,0.4970703125,0.484375,0.005859375,0.5,0.5,0.495068359375,0.507763671875,0.501416015625,-0.012695312500000056,8.45956802368172e-05
B,92,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.4560546875,0.5283203125,0.0068359375,0.5,0.5,0.536279296875,0.464013671875,0.500146484375,0.072265625,0.002611203193664551
B,93,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0068359375,0.4921875,0.48828125,0.0126953125,0.5,0.5,0.495947265625,0.499853515625,0.497900390625,-0.00390625,1.6446113586425596e-05
B,94,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0107421875,0.46875,0.51171875,0.0087890625,0.5,0.5,0.521533203125,0.478564453125,0.500048828125,0.042968749999999944,0.0009231615066528296
B,95,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.005859375,0.4775390625,0.5107421875,0.005859375,0.5,0.5,0.51630859375,0.48310546875,0.49970703125000004,0.033203125000000056,0.0005513954162597674
B,96,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0048828125,0.4736328125,0.515625,0.005859375,0.5,0.5,0.520458984375,0.478466796875,0.49946289062500004,0.041992187500000056,0.0008822488784790062
B,97,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.513671875,0.4658203125,0.0107421875,0.5,0.5,0.47529296875,0.52314453125,0.49921875000000004,-0.047851562500000056,0.0011461067199707057
B,98,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.009765625,0.50390625,0.4765625,0.009765625,0.5,0.5,0.48583984375,0.51318359375,0.49951171875,-0.02734375,0.0003743171691894531
B,99,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.5107421875,0.4775390625,0.0029296875,0.5,0.5,0.484716796875,0.517919921875,0.501318359375,-0.033203125,0.0005546998977661134
B,100,"Case 3a(i) (PD), pure",pure,0.75,0.0,1.0,0.2,pi/4,0.0087890625,0.4873046875,0.494140625,0.009765625,0.5,0.5,0.502685546875,0.495849609375,0.499267578125,0.0068359375,2.4437904357910156e-05
C,1,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.49609375,0.0185546875,0.0048828125,0.48046875,0.625,0.625,0.619140625,0.6328125,0.6259765625,-0.013671875,9.5367431640625e-05
C,2,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4921875,0.0107421875,0.01171875,0.4853515625,0.625,0.625,0.6243896484375,0.6234130859375,0.6239013671875,0.0009765625,2.8908252716064453e-06
C,3,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4921875,0.0126953125,0.0068359375,0.48828125,0.625,0.625,0.62060546875,0.62646484375,0.62353515625,-0.005859375,2.1457672119140625e-05
C,4,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.498046875,0.01171875,0.0087890625,0.4814453125,0.625,0.625,0.6251220703125,0.6280517578125,0.6265869140625,-0.0029296875,9.328126907348633e-06
C,5,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4873046875,0.0126953125,0.009765625,0.490234375,0.625,0.625,0.6199951171875,0.6229248046875,0.6214599609375,-0.0029296875,2.9355287551879883e-05
C,6,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.494140625,0.0087890625,0.01171875,0.4853515625,0.625,0.625,0.6260986328125,0.6231689453125,0.6246337890625,0.0029296875,4.559755325317383e-06
C,7,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.498046875,0.01171875,0.005859375,0.484375,0.625,0.625,0.623291015625,0.629150390625,0.626220703125,-0.005859375,2.014636993408203e-05
C,8,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.494140625,0.017578125,0.009765625,0.478515625,0.625,0.625,0.62158203125,0.62939453125,0.62548828125,-0.0078125,3.0994415283203125e-05
C,9,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.5009765625,0.0087890625,0.0078125,0.482421875,0.625,0.625,0.6270751953125,0.6280517578125,0.6275634765625,-0.0009765625,1.3619661331176758e-05
C,10,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4892578125,0.0185546875,0.013671875,0.478515625,0.625,0.625,0.6212158203125,0.6260986328125,0.6236572265625,-0.0048828125,1.5527009963989258e-05
C,11,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.501953125,0.0126953125,0.005859375,0.4794921875,0.625,0.625,0.6248779296875,0.6317138671875,0.6282958984375,-0.0068359375,4.509091377258301e-05
C,12,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.498046875,0.009765625,0.0087890625,0.4833984375,0.625,0.625,0.6258544921875,0.6268310546875,0.6263427734375,-0.0009765625,4.082918167114258e-06
C,13,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4990234375,0.009765625,0.0087890625,0.482421875,0.625,0.625,0.6263427734375,0.6273193359375,0.6268310546875,-0.0009765625,7.18235969543457e-06
C,14,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.494140625,0.0107421875,0.005859375,0.4892578125,0.625,0.625,0.6217041015625,0.6265869140625,0.6241455078125,-0.0048828125,1.3381242752075195e-05
C,15,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.5029296875,0.009765625,0.005859375,0.4814453125,0.625,0.625,0.62646484375,0.63037109375,0.62841796875,-0.00390625,3.0994415283203125e-05
C,16,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.5009765625,0.009765625,0.0087890625,0.48046875,0.625,0.625,0.6273193359375,0.6282958984375,0.6278076171875,-0.0009765625,1.6242265701293945e-05
C,17,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4921875,0.0146484375,0.0087890625,0.484375,0.625,0.625,0.62109375,0.626953125,0.6240234375,-0.005859375,1.9073486328125e-05
C,18,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.49609375,0.0126953125,0.0078125,0.4833984375,0.625,0.625,0.6231689453125,0.6280517578125,0.6256103515625,-0.0048828125,1.2665987014770508e-05
C,19,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4931640625,0.01171875,0.0107421875,0.484375,0.625,0.625,0.6239013671875,0.6248779296875,0.6243896484375,-0.0009765625,1.2218952178955078e-06
C,20,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.494140625,0.0107421875,0.0107421875,0.484375,0.625,0.625,0.624755859375,0.624755859375,0.624755859375,0.0,1.1920928955078125e-07
C,21,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4921875,0.0166015625,0.0029296875,0.48828125,0.625,0.625,0.61669921875,0.63037109375,0.62353515625,-0.013671875,9.775161743164062e-05
C,22,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4951171875,0.0146484375,0.0087890625,0.4814453125,0.625,0.625,0.62255859375,0.62841796875,0.62548828125,-0.005859375,1.7642974853515625e-05
C,23,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.5,0.0087890625,0.01171875,0.4794921875,0.625,0.625,0.6290283203125,0.6260986328125,0.6275634765625,0.0029296875,1.7434358596801758e-05
C,24,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4921875,0.0146484375,0.0126953125,0.48046875,0.625,0.625,0.62353515625,0.62548828125,0.62451171875,-0.001953125,2.384185791015625e-06
C,25,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4912109375,0.015625,0.01171875,0.4814453125,0.625,0.625,0.6220703125,0.6259765625,0.6240234375,-0.00390625,9.5367431640625e-06
C,26,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.5048828125,0.0078125,0.0048828125,0.482421875,0.625,0.625,0.6275634765625,0.6304931640625,0.6290283203125,-0.0029296875,3.674626350402832e-05
C,27,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4951171875,0.0068359375,0.0078125,0.490234375,0.625,0.625,0.6248779296875,0.6239013671875,0.6243896484375,0.0009765625,1.2218952178955078e-06
C,28,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4970703125,0.0126953125,0.0107421875,0.4794921875,0.625,0.625,0.62548828125,0.62744140625,0.62646484375,-0.001953125,6.198883056640625e-06
C,29,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.494140625,0.015625,0.01171875,0.478515625,0.625,0.625,0.62353515625,0.62744140625,0.62548828125,-0.00390625,8.106231689453125e-06
C,30,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.486328125,0.0185546875,0.009765625,0.4853515625,0.625,0.625,0.6173095703125,0.6260986328125,0.6217041015625,-0.0087890625,6.034970283508301e-05
C,31,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.4970703125,0.0166015625,0.0087890625,0.4775390625,0.625,0.625,0.622802734375,0.630615234375,0.626708984375,-0.0078125,3.635883331298828e-05
C,32,"Case 3a(ii) (PD), mixed",mixed reconstructed,0.875,0.0,1.0,0.375,pi/2,0.498046875,0.0068359375,0.0087890625,0.486328125,0.625,0.625,0.626953125,0.625,0.6259765625,0.001953125,3.814697265625e-06
